date,time,PPFD_toa
2022/10/2,13:36:00,1589.042975276856
2022/10/2,13:37:00,1584.639134785075
2022/10/2,13:38:00,1580.2036131491943
2022/10/2,13:39:00,1575.7364948151521
2022/10/2,13:40:00,1571.237864830442
2022/10/2,13:41:00,1566.7078088424948
2022/10/2,13:42:00,1562.1464130970467
2022/10/2,13:43:00,1557.5537644364965
2022/10/2,13:44:00,1552.9299502982558
2022/10/2,13:45:00,1548.2750587130797
2022/10/2,13:46:00,1543.5891783033949
2022/10/2,13:47:00,1538.8723982816093
2022/10/2,13:48:00,1534.1248084484157
2022/10/2,13:49:00,1529.3464991910812
2022/10/2,13:50:00,1524.5375614817256
2022/10/2,13:51:00,1519.6980868755918
2022/10/2,13:52:00,1514.8281675092994
2022/10/2,13:53:00,1509.9278960990946
2022/10/2,13:54:00,1504.99736593908
2022/10/2,13:55:00,1500.0366708994438
2022/10/2,13:56:00,1495.045905424668
2022/10/2,13:57:00,1490.0251645317337
2022/10/2,13:58:00,1484.97454380831
2022/10/2,13:59:00,1479.8941394109358
2022/10/2,14:00:00,1474.784048063187
2022/10/2,14:01:00,1469.644367053836
2022/10/2,14:02:00,1464.4751942350026
2022/10/2,14:03:00,1459.2766280202843
2022/10/2,14:04:00,1454.0487673828895
2022/10/2,14:05:00,1448.7917118537478
2022/10/2,14:06:00,1443.5055615196193
2022/10/2,14:07:00,1438.190417021186
2022/10/2,14:08:00,1432.8463795511384
2022/10/2,14:09:00,1427.4735508522454
2022/10/2,14:10:00,1422.0720332154224
2022/10/2,14:11:00,1416.6419294777772
2022/10/2,14:12:00,1411.183343020659
2022/10/2,14:13:00,1405.6963777676847
2022/10/2,14:14:00,1400.1811381827645
2022/10/2,14:15:00,1394.6377292681084
2022/10/2,14:16:00,1389.066256562233
2022/10/2,14:17:00,1383.466826137947
2022/10/2,14:18:00,1377.839544600334
2022/10/2,14:19:00,1372.1845190847237
2022/10/2,14:20:00,1366.5018572546492
2022/10/2,14:21:00,1360.7916672998017
2022/10/2,14:22:00,1355.0540579339654
2022/10/2,14:23:00,1349.2891383929536
2022/10/2,14:24:00,1343.4970184325227
2022/10/2,14:25:00,1337.6778083262893
2022/10/2,14:26:00,1331.8316188636243
2022/10/2,14:27:00,1325.958561347549
2022/10/2,14:28:00,1320.0587475926116
2022/10/2,14:29:00,1314.1322899227628
2022/10/2,14:30:00,1308.1793011692127
2022/10/2,14:31:00,1302.1998946682866
2022/10/2,14:32:00,1296.1941842592653
2022/10/2,14:33:00,1290.1622842822176
2022/10/2,14:34:00,1284.1043095758253
2022/10/2,14:35:00,1278.0203754751926
2022/10/2,14:36:00,1271.9105978096566
2022/10/2,14:37:00,1265.7750929005756
2022/10/2,14:38:00,1259.6139775591207
2022/10/2,14:39:00,1253.4273690840453
2022/10/2,14:40:00,1247.2153852594577
2022/10/2,14:41:00,1240.978144352575
2022/10/2,14:42:00,1234.7157651114746
2022/10/2,14:43:00,1228.428366762829
2022/10/2,14:44:00,1222.1160690096401
2022/10/2,14:45:00,1215.7789920289579
2022/10/2,14:46:00,1209.417256469593
2022/10/2,14:47:00,1203.0309834498216
2022/10/2,14:48:00,1196.6202945550751
2022/10/2,14:49:00,1190.18531183563
2022/10/2,14:50:00,1183.726157804281
2022/10/2,14:51:00,1177.2429554340106
2022/10/2,14:52:00,1170.735828155646
2022/10/2,14:53:00,1164.2048998555113
2022/10/2,14:54:00,1157.6502948730665
2022/10/2,14:55:00,1151.0721379985434
2022/10/2,14:56:00,1144.4705544705653
2022/10/2,14:57:00,1137.845669973768
2022/10/2,14:58:00,1131.1976106364014
2022/10/2,14:59:00,1124.5265030279334
2022/10/3,9:00:00,1449.8331069545998
2022/10/3,9:01:00,1455.0338275574768
2022/10/3,9:02:00,1460.2051535576313
2022/10/3,9:03:00,1465.3469865004672
2022/10/3,9:04:00,1470.459228492897
2022/10/3,9:05:00,1475.5417822052054
2022/10/3,9:06:00,1480.5945508728944
2022/10/3,9:07:00,1485.6174382985316
2022/10/3,9:08:00,1490.6103488535787
2022/10/3,9:09:00,1495.5731874802198
2022/10/3,9:10:00,1500.5058596931588
2022/10/3,9:11:00,1505.4082715814272
2022/10/3,9:12:00,1510.2803298101692
2022/10/3,9:13:00,1515.1219416224226
2022/10/3,9:14:00,1519.9330148408724
2022/10/3,9:15:00,1524.7134578696237
2022/10/3,9:16:00,1529.4631796959272
2022/10/3,9:17:00,1534.1820898919298
2022/10/3,9:18:00,1538.8700986163822
2022/10/3,9:19:00,1543.5271166163568
2022/10/3,9:20:00,1548.1530552289437
2022/10/3,9:21:00,1552.7478263829385
2022/10/3,9:22:00,1557.3113426005248
2022/10/3,9:23:00,1561.8435169989266
2022/10/3,9:24:00,1566.3442632920803
2022/10/3,9:25:00,1570.8134957922648
2022/10/3,9:26:00,1575.2511294117328
2022/10/3,9:27:00,1579.6570796643375
2022/10/3,9:28:00,1584.0312626671396
2022/10/3,9:29:00,1588.3735951419983
2022/10/3,9:30:00,1592.6839944171625
2022/10/3,9:31:00,1596.9623784288415
2022/10/3,9:32:00,1601.2086657227744
2022/10/3,9:33:00,1605.4227754557696
2022/10/3,9:34:00,1609.6046273972522
2022/10/3,9:35:00,1613.7541419307925
2022/10/3,9:36:00,1617.8712400556108
2022/10/3,9:37:00,1621.9558433880966
2022/10/3,9:38:00,1626.0078741632883
2022/10/3,9:39:00,1630.0272552363615
2022/10/3,9:40:00,1634.0139100840945
